metric,title_ko,unit,family,aging_hint,n,cycle_start,cycle_end,early_median,late_median,delta_late_early,pct_change,slope_per_100,trend_label,vs_expectation,note
delta_dchg_dVdQ_SOC0_to_mid_ratio,cliff/mid Δ,1,peaks,either,30,7.0,240.0,-0.3104404729866497,-2.9177565478428744,-2.6073160748562247,-839.8763375703113,-1.1989577204276356,decreasing,context,"cliff/mid Δ: early=-0.3104 → late=-2.918 (Δ=-2.607, -1.1991/100cyc) → decreasing · context"
chg_dQdV_area_sum,충전 IC 면적합,Ah,peaks,either,30,7.0,240.0,65.96799999999993,53.02577015716543,-12.9422298428345,-19.618951374658188,-5.771249703393602,decreasing,context,"충전 IC 면적합: early=65.97 → late=53.03 (Δ=-12.94, -5.771Ah/100cyc) → decreasing · context"
dchg_dQdV_area_sum,방전 IC 면적합,Ah,peaks,either,30,7.0,240.0,69.39000000000003,62.613999999999976,-6.776000000000053,-9.765095835134819,-2.466671067089628,flat,context,"방전 IC 면적합: early=69.39 → late=62.61 (Δ=-6.776, -2.467Ah/100cyc) → flat · context"
RCF,RCF,1,transport,decrease,30,7.0,240.0,0.9711247261105606,0.9568998339958272,-0.014224892114733323,-1.4647852878491994,-1.4999344530091293e-06,flat,stable,"RCF: early=0.9711 → late=0.9569 (Δ=-0.01422, -1.5e-061/100cyc) → flat · stable"
RCF_slope_100,RCF 기울기/100,1/100cyc,transport,decrease,30,7.0,240.0,-0.0150558427670428,-0.0150558427670428,0.0,0.0,3.97536536084851e-18,flat,stable,"RCF 기울기/100: early=-0.01506 → late=-0.01506 (Δ=+0, +3.975e-181/100cyc/100cyc) → flat · stable"
PER,PER,1,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_SOC20,η @SOC20,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_SOC50,η @SOC50,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_SOC80,η @SOC80,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_max,η max,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_mean,η mean,V,transport,increase,0,,,,,,,,insufficient_data,n/a,
eta_argmax_SOC,η argmax SOC,%,transport,either,0,,,,,,,,insufficient_data,n/a,
eta_slope_lowSOC,η 저SOC 기울기,V/%,transport,either,0,,,,,,,,insufficient_data,n/a,
Reff_scale,Reff scale,1,transport,increase,0,,,,,,,,insufficient_data,n/a,
Reff_shape_fit_r2,Reff fit R2,1,transport,either,0,,,,,,,,insufficient_data,n/a,
Reff_resid_soc20,Reff 잔차 SOC20,V,transport,either,0,,,,,,,,insufficient_data,n/a,
Reff_resid_soc50,Reff 잔차 SOC50,V,transport,either,0,,,,,,,,insufficient_data,n/a,
Reff_resid_soc80,Reff 잔차 SOC80,V,transport,either,0,,,,,,,,insufficient_data,n/a,
I_inf_norm,I∞ 정규화,1,transport,either,1,8.0,8.0,,,,,,insufficient_data,n/a,
pulse_sample_count_1s,펄스 1s 샘플수,count,transport,either,30,7.0,240.0,5.0,7.0,2.0,40.0,0.9993166401994149,increasing,context,"펄스 1s 샘플수: early=5 → late=7 (Δ=+2, +0.9993count/100cyc) → increasing · context"
pulse_current_stability,펄스 전류 안정도,1,transport,decrease,30,7.0,240.0,0.0384412723284635,0.0479775068735376,0.009536234545074102,24.807281256435108,0.003948860288505331,increasing,opposite_aging,"펄스 전류 안정도: early=0.03844 → late=0.04798 (Δ=+0.009536, +0.0039491/100cyc) → increasing · opposite_aging"
rest_sufficiency,rest 충분성,1,transport,either,30,7.0,240.0,3.0,3.0,0.0,0.0,-1.6777885369649478e-17,flat,context,"rest 충분성: early=3 → late=3 (Δ=+0, -1.678e-171/100cyc) → flat · context"
leg_completeness,레그 완전성,1,transport,either,30,7.0,240.0,1.0,1.0,0.0,0.0,-2.526406795897898e-16,flat,context,"레그 완전성: early=1 → late=1 (Δ=+0, -2.526e-161/100cyc) → flat · context"
relax_completeness_max,완화 완성도 max,1,transport,either,0,,,,,,,,insufficient_data,n/a,
samples_per_mV,샘플/mV,1/mV,transport,either,30,7.0,240.0,0.3576371922445199,0.3476061639807082,-0.010031028263811692,-2.8048056749515538,-0.00365637835718152,flat,context,"샘플/mV: early=0.3576 → late=0.3476 (Δ=-0.01003, -0.0036561/mV/100cyc) → flat · context"
ocv_V_inf_soc80,OCV V∞ SOC80,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_V_inf_soc50,OCV V∞ SOC50,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_V_inf_soc20,OCV V∞ SOC20,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_spread_20_80,OCV spread 20–80,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_spread_50_80,OCV spread 50–80,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_spread_20_50,OCV spread 20–50,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_parallel_shift,OCV 평행이동,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
ocv_spread_compression,OCV 폭 압축,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
delta_ocv_V_inf_soc80,OCV80 Δ,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
delta_ocv_V_inf_soc50,OCV50 Δ,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
delta_ocv_V_inf_soc20,OCV20 Δ,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
delta_ocv_spread_20_80,OCV spread Δ,V,ocv,either,0,,,,,,,,insufficient_data,n/a,
LAM_curve_proxy,LAM 곡선 proxy,%,curve,either,30,7.0,240.0,-2.9826579059672342,-16.280390961407786,-13.297733055440553,-445.83500604734235,-5.282007185813104,decreasing,context,"LAM 곡선 proxy: early=-2.983 → late=-16.28 (Δ=-13.3, -5.282%/100cyc) → decreasing · context"
LLI_curve_proxy,LLI 곡선 proxy,%,curve,either,30,7.0,240.0,-0.6178934777248188,-2.924665811537968,-2.306772333813149,-373.3284808745754,-1.265459558269304,decreasing,context,"LLI 곡선 proxy: early=-0.6179 → late=-2.925 (Δ=-2.307, -1.265%/100cyc) → decreasing · context"
R_curve_proxy,R 곡선 proxy,mΩ,curve,increase,30,7.0,240.0,1.316169321961946,4.426359778106212,3.110190456144266,236.30625666825793,1.381776666959771,increasing,matches_aging,"R 곡선 proxy: early=1.316 → late=4.426 (Δ=+3.11, +1.382mΩ/100cyc) → increasing · matches_aging"
dchg_fit_scale,방전 fit scale,1,curve,decrease,30,7.0,240.0,1.0298265790596723,1.162803909614078,0.13297733055440575,12.912594533715223,0.05282007185813068,flat,stable,"방전 fit scale: early=1.03 → late=1.163 (Δ=+0.133, +0.052821/100cyc) → flat · stable"
dchg_fit_offset,방전 fit offset,Ah,curve,either,30,7.0,240.0,-0.4427392135941644,-2.0956107939413005,-1.652871580347136,-373.3284808745755,-0.9067397372867044,decreasing,context,"방전 fit offset: early=-0.4427 → late=-2.096 (Δ=-1.653, -0.9067Ah/100cyc) → decreasing · context"
dchg_fit_dR,방전 fit dR,mΩ,curve,increase,30,7.0,240.0,1.316169321961946,4.426359778106212,3.110190456144266,236.30625666825793,1.381776666959771,increasing,matches_aging,"방전 fit dR: early=1.316 → late=4.426 (Δ=+3.11, +1.382mΩ/100cyc) → increasing · matches_aging"
dchg_fit_residual_rms,fit 잔차 RMS,mV,curve,increase,30,7.0,240.0,6.481886409551548,23.624036600613547,17.142150191062,264.46236647716864,7.850904464631384,increasing,matches_aging,"fit 잔차 RMS: early=6.482 → late=23.62 (Δ=+17.14, +7.851mV/100cyc) → increasing · matches_aging"
dchg_fit_residual_max,fit 잔차 max,mV,curve,increase,30,7.0,240.0,57.75246652126764,150.4228665075047,92.67039998623704,160.46137172705983,35.79731064737779,increasing,matches_aging,"fit 잔차 max: early=57.75 → late=150.4 (Δ=+92.67, +35.8mV/100cyc) → increasing · matches_aging"
dchg_fit_residual_argmax_SOC,잔차 argmax SOC,%,curve,either,30,7.0,240.0,99.4883881352035,100.0,0.5116118647965067,0.5142427919339013,0.1206926564698111,flat,context,"잔차 argmax SOC: early=99.49 → late=100 (Δ=+0.5116, +0.1207%/100cyc) → flat · context"
dchg_fit_r2,fit R2,1,curve,either,30,7.0,240.0,0.9997802170198684,0.9969961451628876,-0.0027840718569808187,-0.27846838831033716,-0.0012745795334375583,flat,context,"fit R2: early=0.9998 → late=0.997 (Δ=-0.002784, -0.0012751/100cyc) → flat · context"
dchg_fit_corr_s_o,"fit corr(s,o)",1,curve,either,30,7.0,240.0,0.5081051196858661,0.646416147411301,0.1383110277254349,27.2209474706622,0.05319352066719043,increasing,context,"fit corr(s,o): early=0.5081 → late=0.6464 (Δ=+0.1383, +0.053191/100cyc) → increasing · context"
dchg_fit_residual_argmax_DOD,잔차 argmax DOD,%,curve,either,30,7.0,240.0,0.5116118647965049,0.0,-0.5116118647965049,-100.0,-0.12069265646983153,decreasing,context,"잔차 argmax DOD: early=0.5116 → late=0 (Δ=-0.5116, -0.1207%/100cyc) → decreasing · context"
dQV_min,ΔQ(V) min,Ah,curve,either,30,7.0,240.0,-4.585530766386782,-15.599199343699404,-11.013668577312622,-240.1830701485176,-4.463974638062982,decreasing,context,"ΔQ(V) min: early=-4.586 → late=-15.6 (Δ=-11.01, -4.464Ah/100cyc) → decreasing · context"
dQV_mean,ΔQ(V) mean,Ah,curve,either,30,7.0,240.0,-3.2890519242174285,-10.748402231338575,-7.459350307121147,-226.79332765158355,-2.967716561423199,decreasing,context,"ΔQ(V) mean: early=-3.289 → late=-10.75 (Δ=-7.459, -2.968Ah/100cyc) → decreasing · context"
dQV_var,ΔQ(V) var,Ah2,curve,increase,30,7.0,240.0,0.5499323865399357,5.77381238113679,5.223879994596855,949.9131388613899,2.2569585065139344,increasing,matches_aging,"ΔQ(V) var: early=0.5499 → late=5.774 (Δ=+5.224, +2.257Ah2/100cyc) → increasing · matches_aging"
dQV_log_var,ΔQ(V) log-var,1,curve,increase,30,7.0,240.0,-0.2596907031552868,0.7614626674628845,1.0211533706181712,393.2190710760847,0.4030404001600295,increasing,matches_aging,"ΔQ(V) log-var: early=-0.2597 → late=0.7615 (Δ=+1.021, +0.4031/100cyc) → increasing · matches_aging"
dQV_skew,ΔQ(V) skew,1,curve,either,30,7.0,240.0,-0.3387312280120352,-0.699069450796816,-0.36033822278478084,-106.37880212567173,-0.14664764246778828,decreasing,context,"ΔQ(V) skew: early=-0.3387 → late=-0.6991 (Δ=-0.3603, -0.14661/100cyc) → decreasing · context"
dQV_kurtosis,ΔQ(V) kurtosis,1,curve,either,30,7.0,240.0,-0.9606746854969286,-0.6673960362138471,0.29327864928308145,30.528404017576158,0.0997754452509578,increasing,context,"ΔQ(V) kurtosis: early=-0.9607 → late=-0.6674 (Δ=+0.2933, +0.099781/100cyc) → increasing · context"
dQV_argmin_V,ΔQ argmin V,V,curve,either,30,7.0,240.0,3.118201654562563,3.041760034,-0.07644162056256265,-2.4514649477756842,-0.03203723841850829,flat,context,"ΔQ argmin V: early=3.118 → late=3.042 (Δ=-0.07644, -0.03204V/100cyc) → flat · context"
dqdv_snr,dQ/dV SNR,1,curve,either,30,7.0,240.0,74.54834108856127,71.99137501149633,-2.556966077064942,-3.4299436308412825,-0.7477195069040949,flat,context,"dQ/dV SNR: early=74.55 → late=71.99 (Δ=-2.557, -0.74771/100cyc) → flat · context"
quality_score,데이터 품질점수,0–1,curve,either,30,7.0,240.0,1.0,1.0,0.0,0.0,-2.526406795897898e-16,flat,context,"데이터 품질점수: early=1 → late=1 (Δ=+0, -2.526e-160–1/100cyc) → flat · context"
v_noise_sigma,전압 노이즈 σ,V,curve,either,30,7.0,240.0,0.022804624156296,0.0236174638938134,0.0008128397375174005,3.5643636656602746,0.00026056443766481375,flat,context,"전압 노이즈 σ: early=0.0228 → late=0.02362 (Δ=+0.0008128, +0.0002606V/100cyc) → flat · context"
dQV_ref_cycle,ΔQ(V) 기준 사이클,cyc,curve,either,30,7.0,240.0,3.0,3.0,0.0,0.0,-1.6777885369649478e-17,flat,context,"ΔQ(V) 기준 사이클: early=3 → late=3 (Δ=+0, -1.678e-17cyc/100cyc) → flat · context"
temperature_available,온도 가용,0/1,curve,either,30,7.0,240.0,0.0,0.0,0.0,,0.0,flat,context,"온도 가용: early=0 → late=0 (Δ=+0, +00/1/100cyc) → flat · context"
Q_relax_significant,Q_relax 유의,0/1,curve,either,30,7.0,240.0,1.0,1.0,0.0,0.0,-0.17569335782039308,decreasing,context,"Q_relax 유의: early=1 → late=1 (Δ=+0, -0.17570/1/100cyc) → decreasing · context"
dchg_fit_degenerate_flag,fit 축퇴 플래그,0/1,curve,either,30,7.0,240.0,0.0,0.0,0.0,,0.0,flat,context,"fit 축퇴 플래그: early=0 → late=0 (Δ=+0, +00/1/100cyc) → flat · context"
eta_valid,η 유효,0/1,curve,either,0,,,,,,,,insufficient_data,n/a,
fade_exponent_b_se,fade b 표준오차,1,curve,either,30,7.0,240.0,0.0421730863262289,0.0421730863262289,0.0,0.0,-9.384471556653704e-18,flat,context,"fade b 표준오차: early=0.04217 → late=0.04217 (Δ=+0, -9.384e-181/100cyc) → flat · context"
dQV_valid_V_range,ΔQ 유효 V범위,V,curve,either,30,7.0,240.0,0.7872698859999998,0.7872698859999998,0.0,0.0,-7.515020445721032e-17,flat,context,"ΔQ 유효 V범위: early=0.7873 → late=0.7873 (Δ=+0, -7.515e-17V/100cyc) → flat · context"
fade_exponent_b,fade 지수 b,1,life,either,30,7.0,240.0,0.6066070608770795,0.6066070608770795,0.0,0.0,-7.64672546391052e-17,flat,context,"fade 지수 b: early=0.6066 → late=0.6066 (Δ=+0, -7.647e-171/100cyc) → flat · context"
fade_exponent_a,fade 지수 a,1,life,either,30,7.0,240.0,0.0034503588864231,0.0034503588864231,0.0,0.0,-6.792662075963964e-19,flat,context,"fade 지수 a: early=0.00345 → late=0.00345 (Δ=+0, -6.793e-191/100cyc) → flat · context"
fade_fit_r2,fade fit R2,1,life,either,30,7.0,240.0,0.9484115603167071,0.9484115603167071,0.0,0.0,-2.4483088704211896e-16,flat,context,"fade fit R2: early=0.9484 → late=0.9484 (Δ=+0, -2.448e-161/100cyc) → flat · context"
fade_sohq0,fade SoHQ0,%,life,either,30,7.0,240.0,97.3692657669602,97.3692657669602,0.0,0.0,-2.5323637034791863e-14,flat,context,"fade SoHQ0: early=97.37 → late=97.37 (Δ=+0, -2.532e-14%/100cyc) → flat · context"
knee_cycle_bw,knee 사이클,cyc,life,either,30,7.0,240.0,30.0,30.0,0.0,0.0,-3.1323490831971194e-15,flat,context,"knee 사이클: early=30 → late=30 (Δ=+0, -3.132e-15cyc/100cyc) → flat · context"
knee_severity,knee 심각도,1,life,increase,30,7.0,240.0,0.0,0.0,0.0,,0.0,flat,stable,"knee 심각도: early=0 → late=0 (Δ=+0, +01/100cyc) → flat · stable"
knee_slope_before,knee 전 기울기,%/cyc,life,decrease,30,7.0,240.0,-0.1653536645276811,-0.1653536645276811,0.0,0.0,5.591787580679264e-17,flat,stable,"knee 전 기울기: early=-0.1654 → late=-0.1654 (Δ=+0, +5.592e-17%/cyc/100cyc) → flat · stable"
knee_slope_after,knee 후 기울기,%/cyc,life,decrease,30,7.0,240.0,-0.0269267253026856,-0.0269267253026856,0.0,0.0,9.39658864513679e-18,flat,stable,"knee 후 기울기: early=-0.02693 → late=-0.02693 (Δ=+0, +9.397e-18%/cyc/100cyc) → flat · stable"
knee_fit_r2,knee fit R2,1,life,either,30,7.0,240.0,0.9858077566017246,0.9858077566017246,0.0,0.0,-1.1711828679579263e-16,flat,context,"knee fit R2: early=0.9858 → late=0.9858 (Δ=+0, -1.171e-161/100cyc) → flat · context"
LAM_PE_pattern_score,PE activity 패턴,0–1,mechanism,increase,30,7.0,240.0,0.6050633906625721,0.926258155360926,0.32119476469835395,53.084481668380405,0.1448162512896942,increasing,matches_aging,"PE activity 패턴: early=0.6051 → late=0.9263 (Δ=+0.3212, +0.14480–1/100cyc) → increasing · matches_aging"
LAM_NE_pattern_score,NE 패턴 점수,0–1,mechanism,increase,0,,,,,,,,insufficient_data,n/a,
contact_loss_score,contact_loss,0–1,mechanism,increase,30,7.0,240.0,0.8663668846137429,0.942264801601919,0.07589791698817616,8.760482231729592,0.04940444944890383,increasing,matches_aging,"contact_loss: early=0.8664 → late=0.9423 (Δ=+0.0759, +0.04940–1/100cyc) → increasing · matches_aging"
LLI_pattern_score,LLI 패턴,0–1,mechanism,increase,30,7.0,240.0,0.3694357126859188,0.6369484144652646,0.26751270177934583,72.41116453914017,0.12006906963240867,increasing,matches_aging,"LLI 패턴: early=0.3694 → late=0.6369 (Δ=+0.2675, +0.12010–1/100cyc) → increasing · matches_aging"
interface_R_score,계면 R 패턴,0–1,mechanism,increase,30,7.0,240.0,0.4752205819524679,0.8706390152519285,0.39541843329946064,83.20734587606957,0.14841341532886407,increasing,matches_aging,"계면 R 패턴: early=0.4752 → late=0.8706 (Δ=+0.3954, +0.14840–1/100cyc) → increasing · matches_aging"
solid_diffusion_score,고체확산 패턴,0–1,mechanism,increase,30,7.0,240.0,0.5208499957372525,0.6972883947262006,0.1764383989889481,33.875088880283684,0.02613901371664381,flat,stable,"고체확산 패턴: early=0.5208 → late=0.6973 (Δ=+0.1764, +0.026140–1/100cyc) → flat · stable"
SE_decomposition_score,SE 분해 패턴,0–1,mechanism,increase,30,7.0,240.0,0.1835859185368218,0.3460822020490965,0.16249628351227471,88.51238962517861,0.06994705296579955,increasing,matches_aging,"SE 분해 패턴: early=0.1836 → late=0.3461 (Δ=+0.1625, +0.069950–1/100cyc) → increasing · matches_aging"
microshort_score,마이크로쇼트 패턴,0–1,mechanism,increase,1,8.0,8.0,,,,,,insufficient_data,n/a,
impedance_pattern_score,임피던스 패턴,0–1,mechanism,increase,0,,,,,,,,insufficient_data,n/a,
transport_limitation_score,수송제한 패턴,0–1,mechanism,increase,0,,,,,,,,insufficient_data,n/a,
plating_risk_score,플레이팅 리스크,0–1,mechanism,increase,0,,,,,,,,insufficient_data,n/a,
contact_loss_confidence,contact_loss 신뢰도,0–1,mechanism,either,30,7.0,240.0,0.52,0.448,-0.07200000000000001,-13.846153846153848,0.008428621904011196,flat,context,"contact_loss 신뢰도: early=0.52 → late=0.448 (Δ=-0.072, +0.0084290–1/100cyc) → flat · context"
LAM_PE_confidence,LAM_PE 신뢰도,0–1,mechanism,either,30,7.0,240.0,0.88,0.616,-0.264,-30.000000000000004,-0.10334739005445155,decreasing,context,"LAM_PE 신뢰도: early=0.88 → late=0.616 (Δ=-0.264, -0.10330–1/100cyc) → decreasing · context"
LLI_confidence,LLI 신뢰도,0–1,mechanism,either,30,7.0,240.0,0.7200000000000001,0.7200000000000001,0.0,0.0,-0.023571642121366317,flat,context,"LLI 신뢰도: early=0.72 → late=0.72 (Δ=+0, -0.023570–1/100cyc) → flat · context"
PE_side_score,PE lean,0–1,electrode,increase,30,7.0,240.0,0.5037975429969291,0.7946936165206946,0.29089607352376545,57.740669355653964,0.12807920665007708,increasing,matches_aging,"PE lean: early=0.5038 → late=0.7947 (Δ=+0.2909, +0.12810–1/100cyc) → increasing · matches_aging"
contact_stack_score,contact_stack,0–1,electrode,increase,30,7.0,240.0,0.8663668846137429,0.942264801601919,0.07589791698817616,8.760482231729592,0.04940444944890383,increasing,matches_aging,"contact_stack: early=0.8664 → late=0.9423 (Δ=+0.0759, +0.04940–1/100cyc) → increasing · matches_aging"
NE_side_score,NE 가설,0–1,electrode,increase,30,7.0,240.0,0.1920559779433198,0.2850351024845806,0.09297912454126078,48.41251261062079,0.0396649310121223,increasing,matches_aging,"NE 가설: early=0.1921 → late=0.285 (Δ=+0.09298, +0.039660–1/100cyc) → increasing · matches_aging"
shared_side_score,shared 모드,0–1,electrode,increase,30,7.0,240.0,0.3776511006759956,0.6388072861230447,0.2611561854470491,69.152766926822,0.09498108897823597,increasing,matches_aging,"shared 모드: early=0.3777 → late=0.6388 (Δ=+0.2612, +0.094980–1/100cyc) → increasing · matches_aging"
si_cosign,Si co-sign,0–1,electrode,increase,30,7.0,240.0,0.2,0.4,0.2,100.0,0.07031617038955386,increasing,matches_aging,"Si co-sign: early=0.2 → late=0.4 (Δ=+0.2, +0.070320–1/100cyc) → increasing · matches_aging"
dominance_margin,dominant 마진,0–1,electrode,either,30,7.0,240.0,0.3461623896059024,0.1471210964338507,-0.1990412931720517,-57.4993988800041,-0.07645473757888094,decreasing,context,"dominant 마진: early=0.3462 → late=0.1471 (Δ=-0.199, -0.076450–1/100cyc) → decreasing · context"
pe_peak_hits,FC-OCP 피크 hits,count,electrode,either,30,7.0,240.0,0.0,0.0,0.0,,-0.2314104779247607,decreasing,context,"FC-OCP 피크 hits: early=0 → late=0 (Δ=+0, -0.2314count/100cyc) → decreasing · context"
pe_peak_hits_delta,FC-OCP hits Δ,count,electrode,increase,30,7.0,240.0,0.0,0.0,0.0,,0.0,flat,stable,"FC-OCP hits Δ: early=0 → late=0 (Δ=+0, +0count/100cyc) → flat · stable"
fc_ocp_hits,FC-OCP hits (alias),count,electrode,either,30,7.0,240.0,0.0,0.0,0.0,,-0.2314104779247607,decreasing,context,"FC-OCP hits (alias): early=0 → late=0 (Δ=+0, -0.2314count/100cyc) → decreasing · context"
fc_ocp_hits_delta,FC-OCP hits Δ (alias),count,electrode,increase,30,7.0,240.0,0.0,0.0,0.0,,0.0,flat,stable,"FC-OCP hits Δ (alias): early=0 → late=0 (Δ=+0, +0count/100cyc) → flat · stable"
electrode_confidence,전극진단 신뢰도,0–1,electrode,either,30,7.0,240.0,0.8687499999999999,0.8199619187592389,-0.04878808124076106,-5.6158942435408425,-0.002090725889968816,flat,context,"전극진단 신뢰도: early=0.8687 → late=0.82 (Δ=-0.04879, -0.0020910–1/100cyc) → flat · context"
